num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10, value11, value12, value13, value14, value15, value16, value17, value18, value19, value20, value21, value22, value23, value24, value25, value26, value27, value28, value29, value30, value31, value32, value33, value34, value35, value36, value37, value38, value39, value40, value41, value42, value43, value44, value45, value46, value47, value48, value49, value50, value51, value52, value53, value54, value55, value56, value57, value58, value59, value60, value61, value62, value63, value64, value65, value66, value67, value68, value69, value70, value71, value72, value73, value74, value75, value76, value77, value78, value79, value80, value81, value82, value83, value84, value85, value86, value87, value88, value89, value90, value91, value92, value93, value94, value95, value96, value97, value98, value99, value100, 
11, 267111, 186907, 191938, 184580, 178825, 187275, 187027, 186973, 187216, 187334, 183975, 179790, 186235, 186517, 187208, 186867, 186346, 186962, 188192, 187672, 186596, 186628, 186474, 186388, 186761, 186689, 186965, 186520, 186692, 186752, 186346, 186769, 186277, 186553, 186636, 186915, 186645, 186562, 187313, 186752, 186903, 186683, 186767, 186827, 186847, 187060, 186930, 187002, 185029, 183573, 186682, 186275, 186161, 186023, 186243, 186448, 185900, 186400, 186150, 185990, 186135, 186783, 185084, 187335, 187235, 187135, 187514, 186839, 186800, 186925, 187001, 184799, 184525, 185801, 185368, 185834, 185772, 185672, 189428, 194716, 193858, 183526, 183191, 187134, 189042, 189358, 188925, 187825, 186725, 187275, 187099, 187014, 186593, 188383, 189103, 189258, 189575, 189767, 189610, 189289, 
12, 295961, 274705, 274895, 265534, 275017, 277451, 277175, 272893, 186404, 215923, 259577, 237552, 259276, 240870, 209709, 241474, 234326, 193200, 244800, 234745, 246611, 235367, 231277, 176723, 177300, 181629, 182010, 182006, 202811, 232836, 230135, 202065, 181850, 181414, 181387, 181275, 181322, 181256, 185637, 186851, 186819, 186679, 186836, 186857, 186962, 186854, 186842, 186720, 188272, 224876, 187643, 187791, 187830, 187971, 188067, 188013, 187800, 187430, 187709, 187383, 187478, 187355, 187345, 187665, 187568, 187267, 187659, 187341, 187500, 187408, 192992, 217701, 214422, 195319, 187842, 188064, 188125, 188041, 188561, 224384, 221296, 214232, 217544, 190118, 190938, 190682, 191519, 191400, 191575, 191248, 191425, 191450, 191302, 191054, 191724, 191392, 191155, 191091, 191384, 191105, 
13, 317956, 200516, 190784, 258050, 280350, 275870, 271230, 227677, 191625, 195098, 277028, 207619, 197402, 197346, 196206, 191130, 189607, 196198, 258755, 232964, 188681, 188253, 188467, 188461, 188423, 215002, 210361, 183186, 188258, 187772, 187242, 187236, 186798, 205777, 239101, 189442, 188082, 188075, 188415, 188104, 188280, 197081, 265137, 259983, 266801, 266499, 268125, 225536, 176666, 219913, 268799, 268747, 268811, 268206, 267970, 268159, 267621, 225381, 183797, 181305, 181303, 181311, 242116, 262934, 262952, 262425, 262758, 261485, 229570, 239037, 241399, 245542, 243522, 269801, 265933, 262550, 262585, 249682, 238013, 248632, 248031, 243052, 250867, 250594, 243914, 193309, 236675, 243102, 242988, 242535, 242256, 242700, 242737, 243156, 270501, 276375, 276184, 276316, 276100, 276026, 
14, 249771, 246129, 247751, 246154, 245672, 245666, 244755, 244946, 245306, 246750, 247944, 247766, 247140, 246600, 247022, 247279, 247149, 247382, 247079, 246771, 246814, 246656, 246545, 246637, 246727, 246689, 247100, 246536, 246082, 261632, 262782, 252068, 251919, 249931, 246864, 246595, 246197, 246830, 246913, 247060, 247159, 246865, 246768, 246902, 246978, 246796, 247273, 247133, 242601, 235284, 258877, 182482, 183626, 184864, 183792, 188497, 192351, 191056, 194576, 192184, 189884, 189993, 191292, 194454, 194712, 194553, 194871, 194561, 194728, 194936, 194593, 194874, 194226, 194167, 194479, 194414, 194536, 194704, 192062, 190420, 190468, 191128, 190652, 190200, 189970, 196312, 244974, 245064, 241192, 194848, 194768, 195793, 194624, 195846, 194533, 194607, 194539, 194536, 194872, 194557, 
15, 276178, 220478, 192884, 252680, 273304, 272994, 273953, 213929, 193632, 275246, 274735, 273749, 271875, 271784, 271130, 271243, 274294, 273607, 274042, 208150, 189480, 189245, 248748, 253174, 214278, 188480, 187311, 188234, 190818, 250783, 187967, 187056, 217770, 271181, 271359, 271426, 271569, 195716, 188516, 189105, 189338, 188935, 189309, 189217, 188819, 188851, 189004, 189109, 189000, 189058, 189317, 189038, 188962, 188856, 189082, 188780, 189027, 189230, 189133, 188895, 188728, 189096, 188811, 189151, 189513, 189317, 189180, 188939, 189237, 239082, 250109, 171684, 177750, 180780, 180867, 180953, 180864, 180746, 180874, 180857, 180665, 180702, 180942, 180812, 180968, 180718, 180877, 219345, 244388, 244887, 244654, 245449, 199464, 209045, 175813, 176211, 177979, 177955, 177989, 177587, 
16, 407775, 286761, 196432, 179032, 177235, 176823, 182117, 181770, 182006, 181288, 181338, 181735, 181862, 181738, 181863, 205557, 244100, 183191, 183486, 182497, 182726, 403436, 336108, 263862, 234088, 185241, 184461, 184261, 230943, 264000, 263816, 240667, 220368, 231993, 263378, 253099, 264800, 264511, 264238, 264594, 265493, 273681, 273243, 252340, 264202, 273231, 256369, 227200, 237177, 240549, 240674, 240749, 207427, 187966, 187771, 185947, 186272, 185607, 185461, 185645, 185616, 231624, 238549, 236504, 236412, 236352, 236261, 236479, 235918, 236106, 236539, 235966, 235819, 235724, 236024, 235909, 235916, 235631, 235449, 235320, 205780, 188000, 188750, 188800, 190493, 195111, 191617, 190100, 194747, 194465, 189077, 191258, 192000, 238878, 215922, 242000, 217732, 205429, 241698, 196376, 
17, 384140, 240494, 189467, 189481, 189220, 189455, 189603, 189497, 189258, 189467, 188945, 188830, 189550, 189285, 189390, 189177, 189138, 189485, 189239, 189611, 189221, 188779, 189034, 188915, 189487, 188714, 188700, 188700, 188255, 188990, 188906, 188424, 187650, 185300, 188226, 187704, 187739, 187742, 188003, 188111, 188104, 188021, 188275, 188600, 188459, 188328, 188544, 188275, 188395, 188524, 186760, 186605, 188627, 182631, 180186, 184731, 188527, 188233, 188190, 187937, 188273, 188275, 188373, 188316, 188158, 188315, 188166, 189553, 196212, 195319, 195476, 195289, 195199, 195124, 195075, 195075, 195203, 195485, 195159, 195272, 195531, 195485, 195364, 195558, 195266, 195048, 195429, 195367, 195429, 194913, 195441, 192399, 187746, 187812, 187878, 187927, 188087, 187776, 187228, 187389, 
18, 394110, 217631, 187512, 186198, 358496, 398466, 397697, 394575, 285884, 261794, 295604, 400118, 402090, 400896, 401482, 281199, 221609, 192135, 189039, 222207, 218774, 189446, 194221, 194203, 192787, 191619, 193018, 192962, 238426, 202087, 246600, 274929, 277758, 280878, 230568, 237499, 265179, 226541, 208495, 190576, 191084, 190837, 191971, 192351, 190731, 191610, 191252, 188827, 191005, 190206, 191955, 190626, 189417, 190691, 245190, 246856, 245905, 247361, 248406, 239533, 271800, 209700, 230376, 190773, 227075, 186780, 208770, 272195, 238489, 239570, 268606, 256277, 268718, 271097, 187815, 184126, 185804, 192196, 190711, 181883, 184120, 184392, 181111, 184909, 188050, 188150, 197419, 202753, 183359, 182904, 187572, 187279, 187186, 187277, 187182, 187376, 187237, 188040, 198286, 273991, 
19, 275222, 259563, 188350, 190279, 181085, 181089, 181172, 181093, 180745, 180612, 180500, 180631, 180844, 180436, 180828, 181186, 186675, 189050, 189327, 189123, 189593, 189284, 189144, 189254, 189525, 189528, 188170, 187581, 188742, 188854, 189010, 189019, 188672, 188870, 189092, 187205, 183710, 183221, 183369, 183118, 182969, 182680, 182391, 182493, 182758, 182741, 182846, 183109, 185479, 188608, 188191, 182624, 182721, 182554, 183137, 183638, 182758, 182442, 182509, 182560, 182579, 182465, 182837, 182875, 183111, 182708, 182717, 182553, 182297, 181964, 186200, 182612, 182595, 182943, 187926, 187802, 187398, 187336, 187954, 187809, 187996, 187604, 187275, 187264, 187295, 187186, 187330, 187116, 188060, 191670, 192373, 192669, 192788, 192896, 192665, 192586, 192745, 192651, 192565, 192264, 
20, 255533, 257043, 229153, 191723, 176993, 179408, 186099, 186000, 185828, 185639, 185635, 186398, 185983, 185658, 185683, 185813, 181666, 182197, 186000, 186000, 183125, 181520, 185308, 184292, 184255, 184348, 184495, 184657, 185000, 179172, 181328, 186000, 190034, 193041, 193075, 193225, 192997, 192628, 192866, 192184, 192420, 192852, 193040, 192775, 192455, 192671, 192683, 191554, 191392, 189685, 193104, 193497, 193003, 193500, 193579, 192881, 193035, 192936, 193412, 193127, 193030, 193500, 193538, 193405, 194057, 193446, 193229, 193209, 193591, 193525, 194852, 193779, 193952, 193901, 193645, 192026, 190549, 193875, 193884, 194198, 193567, 193184, 193126, 193289, 193016, 192608, 192924, 193293, 193276, 193098, 192977, 193210, 192428, 192762, 192933, 193000, 193000, 193096, 192904, 193188, 
21, 268153, 187838, 211911, 225513, 213006, 202067, 220386, 221281, 222526, 225876, 229578, 228585, 215217, 203356, 228913, 229143, 229257, 220459, 187381, 188286, 188340, 188008, 207103, 216578, 223819, 230525, 229602, 229248, 229098, 229752, 229015, 223675, 228608, 229052, 229161, 228989, 258058, 266401, 266245, 266247, 265912, 267919, 267926, 267840, 267855, 267628, 267367, 266482, 266206, 265955, 266020, 266314, 253243, 175108, 221331, 239773, 255536, 256961, 242377, 234172, 184076, 243735, 235370, 183069, 183750, 183490, 183158, 183552, 182926, 183259, 182965, 183005, 183326, 182993, 183380, 182896, 182906, 183150, 183057, 182737, 182945, 183247, 183125, 183058, 183006, 182705, 182914, 182881, 183089, 183144, 182945, 183210, 183137, 232031, 240061, 239702, 240075, 262813, 271008, 271842, 
22, 273212, 271150, 271560, 260950, 260590, 243100, 244303, 244523, 244621, 244528, 245030, 241170, 245837, 245595, 271845, 272079, 257549, 276039, 276742, 254100, 253550, 254507, 254301, 254118, 254243, 250581, 256877, 247227, 259296, 268269, 268531, 268400, 268315, 267861, 268252, 268177, 268187, 268301, 268202, 268119, 268339, 268156, 268239, 268422, 268430, 275528, 268293, 269079, 246606, 247180, 246514, 246727, 247113, 247061, 246899, 247169, 211441, 190254, 190436, 190556, 189791, 189967, 190378, 189038, 188853, 187656, 185852, 183100, 184517, 184400, 180217, 180189, 180489, 180557, 180561, 183628, 185451, 185800, 186276, 185624, 185822, 216778, 245377, 192045, 189266, 239012, 272132, 266847, 266437, 229793, 188601, 187490, 187496, 187302, 187241, 187461, 187323, 187256, 187121, 187250, 
23, 299596, 207345, 180489, 185366, 186045, 255814, 260385, 259707, 259464, 261010, 175950, 178582, 181368, 220825, 280892, 278558, 272113, 248262, 185741, 187081, 189239, 190215, 253835, 274098, 273538, 272977, 272491, 272058, 238435, 212579, 216946, 241758, 242141, 241751, 210564, 231474, 244208, 243060, 233440, 186467, 221997, 272678, 270415, 264335, 267391, 257499, 256873, 256173, 256760, 256139, 256354, 256802, 256709, 257213, 256601, 262765, 280464, 281807, 282650, 283289, 276545, 276323, 276504, 276539, 276549, 276601, 276967, 276576, 276757, 276229, 275709, 270312, 264306, 263970, 264477, 266397, 275110, 247695, 224204, 351422, 299969, 255300, 255534, 255968, 350123, 281122, 280893, 280969, 280891, 279325, 280956, 280919, 280958, 281021, 279701, 272845, 273349, 273212, 273814, 295951, 
24, 287245, 232755, 233514, 233782, 233116, 233475, 233400, 233329, 233896, 233575, 232800, 232800, 232317, 227111, 230960, 205627, 176394, 180938, 208211, 229482, 229513, 235847, 239400, 235401, 237999, 224796, 186321, 189452, 188579, 188072, 188019, 190964, 256490, 268557, 252490, 219688, 187964, 187658, 231522, 248637, 270116, 269363, 213877, 181293, 182728, 189210, 189600, 189808, 189776, 189341, 185560, 183600, 183518, 181044, 247438, 229747, 244253, 182636, 182314, 183251, 182885, 182984, 182405, 183925, 181973, 182752, 253076, 255565, 255034, 254766, 252842, 239672, 242734, 243200, 239386, 189129, 188271, 188400, 188060, 188610, 188772, 189224, 188534, 188550, 188250, 188400, 188400, 188400, 188294, 188222, 251400, 187617, 187668, 192684, 188387, 190800, 191432, 191233, 191350, 190959, 
25, 176989, 178098, 178700, 178800, 178459, 177769, 178178, 178094, 178247, 179253, 179850, 179742, 179783, 179445, 180053, 179877, 180000, 180403, 180703, 180581, 175397, 171666, 185000, 185732, 183006, 180901, 180866, 180233, 182176, 180288, 180812, 212236, 223750, 223660, 223840, 241107, 184171, 181314, 178957, 178832, 178607, 178516, 178292, 177704, 178750, 178750, 178790, 180523, 180496, 180163, 180229, 180166, 179968, 180133, 179876, 180032, 179700, 179925, 179999, 180000, 180000, 179521, 179838, 178141, 181809, 183891, 183591, 187726, 184471, 184786, 186670, 186083, 185274, 185928, 184771, 186145, 204686, 197919, 198294, 188562, 183256, 182324, 181314, 179591, 181594, 181315, 180141, 178981, 178378, 177500, 169837, 181263, 185222, 184928, 184647, 207220, 246831, 235071, 230972, 230761, 
26, 241162, 235701, 231350, 231228, 230946, 251825, 253677, 253684, 254239, 253190, 254385, 187211, 184628, 232936, 252879, 253179, 253779, 253100, 253263, 254309, 253991, 254067, 254379, 255088, 254694, 254747, 254326, 255851, 254598, 257400, 255000, 263660, 262971, 263954, 263515, 262717, 262731, 261691, 261961, 260650, 261481, 226832, 235656, 266816, 267675, 266790, 242418, 251101, 269618, 269137, 269649, 269296, 269023, 265241, 242445, 241191, 242409, 242501, 241901, 242369, 241985, 242096, 242215, 242573, 241659, 242192, 326300, 271337, 268163, 269100, 243329, 242347, 241578, 241246, 241637, 241624, 242139, 241800, 241425, 241004, 241588, 240961, 241422, 241150, 241196, 256169, 266930, 243682, 239200, 240250, 240670, 240386, 239826, 240611, 240577, 240755, 240372, 240802, 239627, 241052, 
27, 279737, 236938, 183352, 182452, 182250, 181807, 188035, 187775, 181508, 183217, 175781, 181227, 182758, 181831, 181095, 180968, 181088, 181044, 179991, 181763, 181621, 181566, 182053, 180571, 181127, 180768, 180473, 180716, 182428, 183530, 180742, 173100, 181242, 183568, 183062, 183490, 181805, 181473, 180665, 179212, 180526, 180227, 179207, 179590, 177901, 196739, 184260, 181058, 181481, 181511, 181575, 181326, 181193, 181565, 181316, 181125, 181440, 181060, 182366, 187509, 187850, 182550, 181675, 181539, 181637, 181143, 181856, 181130, 173445, 209250, 231010, 231365, 232700, 232898, 233027, 232855, 225271, 211173, 211351, 225053, 230335, 230489, 230485, 230402, 232729, 231037, 231095, 231050, 231075, 231100, 219026, 219050, 219784, 219768, 219622, 220060, 219772, 227749, 233718, 233761, 
28, 259772, 190475, 223242, 224652, 221602, 222255, 200099, 187703, 187253, 186419, 184386, 184557, 184429, 184603, 184758, 186443, 187372, 186885, 186942, 187200, 186600, 187193, 187207, 186973, 187396, 187369, 190674, 187435, 190160, 187661, 187432, 187122, 187378, 187600, 187600, 187600, 186200, 186417, 186419, 186333, 187064, 186926, 186719, 186466, 186445, 185811, 185967, 185395, 186618, 185688, 185932, 185959, 185992, 185616, 185833, 186200, 186113, 186047, 186198, 186110, 189284, 187396, 186811, 186567, 186806, 186299, 186895, 186200, 189107, 188744, 186595, 186693, 187102, 187214, 186650, 187006, 186489, 186774, 188629, 186830, 185942, 186988, 186237, 186778, 190835, 189535, 187803, 187344, 186364, 186802, 186739, 187235, 186565, 186811, 186842, 186851, 186937, 186609, 187173, 186582, 
29, 274422, 261116, 261390, 261500, 260978, 261595, 264133, 264154, 263068, 262346, 263175, 263900, 263444, 263348, 263157, 258401, 262675, 237603, 237149, 237370, 249728, 261895, 262583, 262752, 262816, 265391, 212036, 185702, 192329, 262246, 262369, 262262, 262340, 262104, 262289, 262030, 262426, 261862, 261934, 262225, 262067, 262289, 267586, 265276, 244641, 244636, 244839, 241788, 241082, 241257, 241473, 241229, 240954, 241099, 240968, 240795, 241330, 240910, 241215, 241387, 241463, 241063, 240589, 240008, 240110, 240334, 240358, 240263, 243124, 245979, 245322, 245185, 245057, 244908, 244962, 245138, 245019, 245121, 245416, 248269, 263135, 262102, 262287, 262416, 263035, 262669, 262947, 262872, 263021, 262916, 263175, 262747, 262153, 261795, 262125, 261980, 262161, 262014, 262053, 262122, 
30, 271271, 199446, 188291, 188467, 226182, 248030, 246084, 247101, 246710, 246689, 246025, 246725, 246238, 246596, 246698, 246718, 276000, 275678, 275500, 252217, 266668, 257737, 249400, 252952, 267115, 247626, 276089, 274936, 254195, 254526, 256437, 271801, 188000, 187544, 187793, 188115, 187973, 188004, 187901, 190479, 188430, 187520, 187354, 187646, 187900, 187981, 188119, 224989, 249011, 248659, 247996, 248238, 248076, 248914, 193086, 187989, 186042, 185920, 186363, 242717, 237350, 225973, 247346, 247831, 247500, 247828, 253172, 246717, 246135, 265971, 242274, 180903, 181939, 186162, 186899, 187352, 186817, 186596, 246936, 246799, 188354, 189858, 185763, 185406, 185626, 204176, 198517, 183241, 183059, 184467, 183033, 183881, 183619, 184323, 183602, 184075, 183638, 183862, 205679, 259500, 
31, 287694, 244690, 244386, 243460, 243151, 243847, 250168, 252032, 251100, 251858, 249719, 249942, 249731, 251150, 251054, 250851, 251277, 251218, 251231, 252449, 251598, 246022, 251875, 250518, 252991, 253149, 253167, 250206, 250544, 251518, 253821, 254061, 253892, 253409, 252461, 252319, 252099, 252335, 252285, 253132, 275168, 275440, 275028, 271993, 252939, 252950, 255555, 271654, 265666, 265775, 265228, 265232, 265045, 265470, 265527, 252824, 252241, 309314, 251076, 251158, 250896, 250939, 251391, 252359, 251802, 251948, 252637, 268540, 252888, 253440, 259243, 256342, 253960, 253600, 254050, 259000, 259146, 253904, 189418, 216176, 279162, 279345, 279774, 279388, 279387, 279109, 273835, 276603, 252519, 243638, 188271, 188627, 189255, 188517, 188543, 188233, 188700, 188226, 188424, 188518, 
32, 239632, 177722, 184228, 185600, 181708, 175799, 184524, 186067, 179824, 184878, 179748, 185052, 186370, 186430, 187036, 186029, 186850, 186315, 186570, 186442, 185750, 177260, 184948, 186475, 185639, 187269, 186512, 186255, 187155, 185987, 226213, 245115, 244708, 244952, 245046, 245474, 245743, 244862, 233082, 216977, 226656, 235395, 247003, 265482, 252800, 265260, 245391, 245349, 244528, 244272, 244383, 243617, 243200, 243131, 243199, 243270, 243464, 243813, 243766, 243336, 242831, 241883, 242487, 245230, 247334, 242442, 243024, 243200, 243406, 246925, 262332, 260467, 261195, 261599, 261304, 261733, 261771, 261668, 261587, 261613, 265705, 249100, 237944, 237945, 238247, 235274, 237020, 239565, 239445, 238982, 239098, 238611, 238608, 201779, 189892, 190555, 189542, 186215, 190168, 190377, 
33, 320950, 279262, 258975, 250848, 251948, 252648, 187751, 182153, 171600, 181711, 230966, 254470, 254322, 252671, 252849, 253707, 177579, 205425, 182713, 182462, 182655, 181286, 182464, 181575, 181186, 182113, 181776, 182031, 182044, 182325, 181500, 181614, 183056, 182930, 182525, 182600, 183631, 184386, 184096, 184140, 184070, 185028, 176309, 173168, 173899, 184029, 184879, 184916, 230221, 227017, 205989, 183476, 184474, 183907, 183946, 183581, 183641, 183621, 183808, 183963, 183510, 183642, 183747, 183877, 183782, 183872, 183453, 188650, 233033, 233638, 242205, 234300, 234051, 234762, 234688, 233920, 234209, 235820, 237648, 221378, 183941, 184396, 184567, 184088, 183620, 183737, 183301, 183577, 208755, 228091, 240569, 242188, 241826, 251531, 263329, 264058, 262052, 249775, 249695, 254826, 
