num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10, value11, value12, value13, value14, value15, value16, value17, value18, value19, value20, value21, value22, value23, value24, value25, value26, value27, value28, value29, value30, value31, value32, value33, value34, value35, value36, value37, value38, value39, value40, value41, value42, value43, value44, value45, value46, value47, value48, value49, value50, value51, value52, value53, value54, value55, value56, value57, value58, value59, value60, value61, value62, value63, value64, value65, value66, value67, value68, value69, value70, value71, value72, value73, value74, value75, value76, value77, value78, value79, value80, value81, value82, value83, value84, value85, value86, value87, value88, value89, value90, value91, value92, value93, value94, value95, value96, value97, value98, value99, value100, 
1, 82666, 76566, 69579, 62395, 49720, 60878, 71753, 72976, 73302, 72948, 71437, 73110, 74111, 66249, 65110, 66084, 65048, 65108, 65311, 65920, 65714, 65457, 65800, 65465, 68649, 70775, 70322, 71440, 71278, 71347, 70433, 69853, 70233, 70931, 70784, 70658, 70363, 71466, 70696, 72364, 70990, 73008, 72345, 70946, 71709, 71470, 71364, 71111, 71905, 71863, 72558, 72032, 72029, 69925, 70941, 72108, 70310, 70537, 70376, 71486, 66871, 66268, 66628, 66177, 66056, 66318, 66398, 66653, 65641, 65425, 65666, 66546, 66172, 65583, 66088, 66731, 65434, 65058, 65722, 66331, 66043, 66418, 66394, 66638, 66419, 65303, 66263, 66424, 65987, 65496, 66235, 66494, 66286, 65524, 65744, 66309, 66167, 65474, 65135, 66158, 
2, 116702, 114460, 114763, 114289, 113412, 115049, 116826, 116256, 116101, 115432, 116333, 115847, 113658, 113171, 114058, 113890, 116594, 115158, 115533, 117672, 120293, 120250, 121120, 115738, 108707, 109113, 109918, 109284, 109792, 108600, 109996, 110082, 109969, 108979, 109090, 109444, 108892, 147293, 148265, 146604, 147490, 146969, 148039, 139934, 112580, 113360, 113748, 113507, 112668, 112955, 113668, 113598, 112397, 112797, 112984, 112989, 112813, 111905, 112505, 112633, 112063, 111222, 112068, 112392, 109073, 105173, 105118, 105497, 105473, 112914, 113429, 112170, 112721, 112393, 112664, 92484, 88655, 87921, 88478, 95164, 107523, 106230, 107605, 107866, 107219, 106613, 107366, 106929, 106002, 106646, 106777, 107572, 106261, 105485, 106873, 106745, 105905, 104310, 110458, 115224, 
3, 126152, 123458, 123870, 122970, 124458, 128155, 129460, 129622, 129830, 128192, 129104, 126601, 126636, 125982, 126401, 126155, 114131, 112237, 124189, 124256, 124101, 124105, 124251, 124334, 124068, 124127, 124110, 124109, 123789, 124180, 123898, 167197, 167605, 131914, 129156, 129317, 129556, 129489, 129232, 128838, 127750, 127194, 126927, 127331, 126979, 127191, 127526, 148710, 179657, 179953, 179732, 182107, 132428, 128737, 128806, 129130, 130139, 129612, 128634, 128798, 128010, 128501, 128793, 129040, 131649, 133030, 132346, 132375, 132473, 132102, 132259, 130953, 129840, 129556, 129966, 131202, 132637, 131743, 132695, 132178, 131559, 132065, 132585, 132502, 132432, 132132, 131584, 129408, 129826, 129178, 129759, 129772, 129890, 129630, 129954, 129789, 129741, 129386, 129722, 129842, 
4, 168610, 157048, 155157, 159976, 159925, 159164, 160795, 160518, 158218, 158446, 160396, 159062, 156805, 156454, 156034, 156411, 156012, 155908, 154195, 154329, 155181, 155613, 156002, 156581, 156432, 156280, 154950, 154862, 154557, 155306, 155490, 156105, 156329, 155036, 155091, 155589, 158330, 157897, 156139, 155631, 155016, 155458, 155376, 157729, 157151, 157209, 157350, 157792, 157153, 156913, 157572, 157725, 157022, 157349, 159529, 161062, 159482, 132793, 132513, 162261, 162295, 161665, 159279, 159672, 159467, 159926, 168726, 150938, 150870, 151340, 151204, 151003, 151231, 150780, 150725, 150727, 150945, 150613, 150675, 151012, 151140, 151138, 150750, 150831, 150559, 150915, 160770, 161985, 160548, 160431, 160726, 160391, 160436, 162164, 160348, 159404, 159590, 152361, 130733, 131372, 
5, 175888, 172218, 172115, 172428, 179369, 179227, 178773, 180043, 171146, 171727, 169969, 169707, 171641, 172427, 146905, 146518, 146503, 150572, 169609, 152402, 148444, 149371, 149774, 148138, 148419, 148747, 154889, 169630, 169223, 169300, 169737, 169575, 169137, 170199, 170182, 170305, 161312, 169483, 169392, 170104, 169895, 170095, 169660, 168377, 167990, 174475, 174149, 170230, 169440, 168929, 169132, 179760, 177946, 171724, 167922, 166288, 166333, 166042, 164904, 165072, 164891, 148999, 144215, 144311, 144645, 144709, 144525, 145069, 144434, 144118, 143686, 143733, 143526, 143525, 143562, 143604, 143447, 144660, 144349, 144536, 145386, 145577, 145298, 147269, 147881, 147721, 147974, 158814, 185260, 180156, 177805, 177941, 177723, 173151, 148226, 169592, 169883, 182631, 183943, 183834, 
6, 212695, 190985, 190011, 192386, 193134, 190844, 190772, 189988, 188375, 192464, 193379, 192607, 188812, 185538, 190583, 189502, 188887, 188800, 188346, 188784, 191081, 189668, 189612, 240312, 191270, 194949, 190224, 223666, 224163, 186333, 186576, 186887, 202123, 219049, 190436, 190388, 190542, 190139, 190042, 190317, 190072, 190892, 191137, 192040, 189555, 191573, 189307, 189624, 190671, 185495, 182180, 192147, 193589, 192833, 192203, 223860, 190952, 191315, 191567, 191385, 192556, 190957, 192389, 206935, 219740, 185161, 188414, 190472, 189752, 200660, 191855, 192732, 193415, 226332, 190137, 191664, 189426, 188038, 188191, 206716, 185771, 185649, 185850, 187727, 192030, 188480, 188856, 189194, 188590, 242636, 249676, 250419, 251220, 252050, 252031, 252469, 253005, 227437, 169940, 156285, 
7, 207375, 193128, 192581, 192609, 192628, 192446, 192185, 206083, 200622, 184031, 154206, 235567, 255512, 256459, 190627, 197951, 190341, 188482, 216741, 231036, 188037, 189052, 198657, 176632, 156827, 197948, 205868, 205311, 205838, 205202, 203700, 199341, 205295, 205559, 205698, 205278, 206629, 206510, 205146, 205674, 205192, 204101, 203794, 205473, 204960, 203545, 203741, 204039, 204309, 204559, 203928, 204633, 203812, 203922, 204851, 203633, 204760, 205259, 206172, 204558, 205400, 204913, 204982, 206680, 204030, 203588, 203669, 204052, 204151, 203091, 202234, 201153, 204280, 203699, 204852, 202376, 201080, 203326, 203956, 204792, 203666, 204450, 203446, 206783, 219026, 201818, 204821, 204504, 206224, 210470, 210328, 210764, 211303, 208112, 193815, 193812, 192888, 193048, 193626, 193325, 
8, 215622, 205759, 192948, 206135, 202414, 204138, 209657, 195655, 188367, 188347, 203272, 158147, 151487, 151802, 198686, 196197, 156834, 206648, 210361, 210204, 210413, 208592, 208800, 206275, 206121, 207823, 207259, 202449, 204807, 206729, 209532, 209905, 186326, 145725, 149531, 151325, 151023, 182686, 190551, 190924, 191411, 156151, 151135, 170392, 193281, 193619, 192831, 192955, 170961, 157503, 157537, 186624, 192513, 156233, 157302, 156249, 156429, 156913, 156811, 154849, 154092, 156582, 156055, 156684, 156077, 154314, 156386, 156936, 156276, 156587, 189619, 201024, 194012, 206304, 210866, 210124, 209829, 211876, 159653, 189763, 190472, 190377, 189886, 190008, 155895, 158257, 156094, 154172, 157351, 181286, 191007, 190227, 190339, 191094, 191231, 191149, 188529, 186768, 186721, 186952, 
9, 218302, 194653, 209154, 211588, 191478, 208373, 209308, 209434, 208971, 210704, 211324, 211459, 190371, 196881, 216173, 218859, 218246, 218716, 218676, 217540, 213382, 211760, 225485, 175502, 209135, 248050, 257398, 204404, 185802, 191565, 198214, 186199, 185841, 194947, 197402, 194175, 201699, 203297, 206560, 207972, 207664, 207673, 155858, 151508, 151357, 150891, 151262, 151067, 151189, 150808, 148370, 146896, 150911, 150864, 151100, 150871, 177047, 201461, 209960, 211748, 212615, 212121, 212244, 193716, 187543, 200951, 201927, 201698, 201293, 200783, 215911, 202093, 201663, 216355, 217004, 235029, 190965, 151604, 165533, 241008, 211439, 211611, 209589, 199169, 199618, 191532, 272938, 241215, 213927, 222732, 185006, 208811, 240886, 159158, 159598, 159873, 159584, 159085, 159034, 166810, 
10, 208476, 150454, 154004, 156461, 156718, 155763, 155515, 155407, 155278, 154999, 152508, 146625, 153030, 156491, 156374, 157120, 157648, 156744, 157401, 175389, 181985, 167147, 178808, 184019, 184466, 171413, 175826, 180203, 278982, 226148, 211632, 209080, 196960, 192183, 191642, 192103, 203732, 217550, 217073, 215105, 166843, 151162, 154020, 154727, 160841, 159299, 157682, 164962, 192793, 195748, 247985, 284321, 254412, 213887, 189685, 151808, 152714, 152880, 153480, 153035, 152786, 152737, 153395, 153063, 152750, 153049, 152488, 153090, 152780, 152788, 152850, 152870, 152885, 152856, 152801, 152730, 152518, 152411, 152866, 152401, 157569, 160294, 160531, 160846, 160589, 160542, 159884, 160427, 160544, 160062, 159487, 160584, 160079, 187709, 182791, 193022, 274954, 288490, 289073, 287936, 
11, 226276, 209819, 189661, 200391, 210587, 203476, 181772, 203432, 189453, 195964, 199484, 191346, 202668, 211363, 192134, 200672, 198192, 199936, 216161, 215215, 214116, 212858, 209892, 218919, 219962, 220500, 206224, 221691, 213960, 202614, 203081, 202882, 203935, 209696, 208490, 209649, 206263, 188207, 204930, 172050, 153766, 154384, 201056, 206398, 200831, 208043, 198871, 200050, 218214, 212056, 212167, 182716, 150830, 152071, 153465, 152413, 153652, 153192, 154278, 154295, 156698, 195844, 205816, 192163, 191609, 189546, 189881, 190569, 184381, 160573, 158954, 159569, 160273, 160044, 160521, 159553, 159973, 159092, 156563, 157753, 159662, 159022, 159147, 158915, 159222, 159081, 159143, 159228, 159605, 159234, 159214, 159371, 159654, 159673, 159303, 159386, 159815, 160365, 158466, 158039, 
12, 266759, 212847, 196348, 157589, 215611, 211992, 215051, 216387, 210882, 218554, 218491, 201375, 199267, 202628, 220746, 218698, 218860, 218193, 218004, 218261, 217422, 207493, 206164, 186687, 149843, 150549, 153330, 183595, 217759, 218682, 209562, 199257, 198722, 207473, 216269, 215455, 215711, 215216, 215628, 214503, 212794, 212192, 210725, 208198, 215040, 176868, 216530, 204266, 196940, 197298, 208449, 213284, 217424, 205700, 216758, 215739, 215820, 215809, 216179, 197604, 152474, 160309, 217642, 200211, 208018, 217877, 214818, 211722, 208518, 205625, 205549, 186969, 147887, 148726, 150945, 150297, 147686, 179232, 192134, 192190, 191249, 191659, 179404, 171834, 191744, 192011, 191672, 191828, 191988, 191870, 192527, 191859, 167010, 150818, 150797, 190022, 195707, 192244, 195604, 192317, 
13, 204495, 152266, 155650, 157437, 156036, 157729, 157451, 157344, 156665, 155361, 156898, 157009, 158171, 155155, 159360, 151385, 157731, 157226, 158010, 155344, 156221, 155825, 156788, 151516, 152581, 153044, 154897, 154011, 156156, 165410, 164849, 165258, 164958, 165438, 165283, 165384, 165608, 164930, 164172, 163791, 164538, 164363, 164434, 163075, 162240, 163183, 164318, 163704, 162401, 163426, 164011, 163734, 163845, 163597, 163440, 163265, 163665, 163565, 159510, 153604, 155077, 154070, 151539, 151061, 159366, 193055, 198848, 198868, 170615, 169823, 188053, 189871, 190436, 188754, 172725, 221311, 220718, 212862, 206315, 207666, 216606, 216992, 217450, 215294, 175255, 161621, 212537, 202806, 192326, 152300, 151560, 152516, 155560, 153379, 161630, 212261, 212235, 219212, 217207, 218731, 
14, 225184, 224980, 161297, 156912, 157486, 157216, 156125, 157705, 154525, 156094, 201170, 158743, 166719, 164965, 158020, 155463, 185938, 224860, 224423, 224433, 224959, 208480, 151405, 156848, 155892, 156253, 156658, 157945, 155306, 154734, 155340, 212930, 233309, 211827, 202581, 168312, 159160, 158148, 159607, 158547, 159522, 158743, 159652, 169789, 211685, 211345, 209521, 208269, 206358, 203812, 205029, 271446, 227619, 228022, 220016, 211079, 210655, 210266, 196399, 179289, 224708, 267879, 228851, 219549, 219083, 203240, 194261, 193078, 222846, 174277, 226818, 224571, 222758, 222457, 177374, 154553, 192054, 204945, 205208, 207161, 186637, 163676, 165166, 196854, 204593, 204719, 195001, 169773, 160558, 154710, 159319, 161987, 190615, 190602, 158649, 159599, 198696, 215638, 159577, 156518, 
15, 226732, 188110, 186953, 186105, 190253, 187117, 187102, 191335, 192199, 192495, 196522, 190738, 186595, 187974, 196155, 197265, 199160, 192566, 191601, 200538, 197628, 200365, 200819, 201174, 201765, 197253, 197167, 196766, 201397, 196952, 196834, 201346, 149305, 153302, 153432, 152503, 151615, 149598, 152187, 151410, 150593, 150980, 151844, 151225, 172634, 187237, 186834, 187624, 185507, 157741, 152654, 154112, 152958, 158024, 201645, 200592, 200417, 187275, 147028, 193375, 200766, 159132, 149886, 182892, 214017, 204094, 151944, 152238, 152609, 154311, 255837, 210263, 208945, 209510, 210628, 207642, 209791, 210284, 205207, 211133, 192021, 191580, 190600, 169320, 162401, 190185, 190365, 191035, 191020, 190343, 191470, 191344, 189222, 191544, 191265, 190066, 187036, 188621, 189829, 187973, 
16, 153934, 153130, 153476, 154872, 152360, 152474, 152334, 152061, 153155, 152886, 152966, 152109, 150879, 150791, 150951, 151050, 152370, 151345, 150655, 162852, 177075, 178780, 178251, 175901, 151390, 151003, 151444, 152200, 151947, 152834, 150889, 151598, 150846, 169254, 191255, 191043, 194987, 193982, 196399, 192904, 195489, 187591, 180536, 182468, 166881, 198308, 185753, 181402, 180323, 158158, 153560, 153656, 188492, 204190, 195011, 193456, 189708, 183995, 153883, 153720, 153396, 153403, 153181, 153233, 153082, 147747, 154611, 154646, 158555, 157940, 153396, 154235, 151543, 153254, 153227, 153847, 152350, 153215, 153809, 154351, 154332, 153656, 152076, 151833, 152265, 152130, 153636, 154723, 156168, 159094, 199192, 202591, 199609, 189659, 184571, 185886, 185988, 187087, 186673, 202356, 
17, 193061, 188121, 189246, 150640, 175943, 186791, 186616, 189602, 188884, 189275, 190869, 194417, 197502, 198016, 154035, 153943, 161940, 163853, 155398, 175636, 181196, 154924, 198597, 198683, 184401, 152977, 154977, 155311, 155701, 153468, 163611, 197819, 199513, 197895, 201920, 203347, 203163, 197391, 152711, 155269, 155022, 156802, 161875, 204048, 202700, 159816, 156349, 153464, 153772, 152957, 152169, 154169, 197491, 199697, 199682, 198982, 172817, 167337, 185637, 155713, 147024, 151102, 199428, 200559, 199783, 200593, 245551, 211035, 207004, 202026, 201783, 202001, 200862, 195875, 219500, 167939, 197249, 198521, 155339, 150170, 152160, 153709, 154879, 156204, 156391, 156256, 151643, 153124, 156521, 156520, 156779, 156540, 155542, 152591, 151500, 152588, 154341, 152571, 153353, 152325, 
18, 210098, 192278, 193761, 185891, 191115, 191676, 190535, 190439, 175394, 155274, 181469, 192429, 192051, 193161, 194198, 194595, 194545, 192894, 192566, 191155, 192060, 193308, 170824, 156840, 154927, 162390, 158856, 158640, 156604, 169016, 223786, 215200, 214269, 214063, 211349, 153932, 153431, 159500, 157258, 157949, 157719, 153696, 155828, 156639, 157295, 158144, 158724, 159157, 187034, 183096, 158285, 180951, 189711, 191977, 250505, 265134, 190896, 190730, 192076, 193852, 192686, 158092, 158928, 158631, 158830, 154752, 154865, 157756, 158628, 159014, 159406, 159574, 159743, 159650, 159139, 159182, 159050, 158432, 158013, 158485, 157562, 157129, 155188, 156808, 156089, 158478, 157160, 157287, 157339, 157155, 157509, 157175, 157146, 157281, 157781, 157747, 158804, 158809, 157505, 156258, 
19, 272176, 250723, 157208, 151947, 264996, 282843, 282033, 279380, 205424, 208444, 215687, 210211, 166514, 166282, 194791, 194534, 194105, 193647, 193903, 203399, 192664, 161050, 161489, 160986, 160740, 160716, 161068, 160986, 160910, 160594, 171060, 214179, 209958, 195011, 195131, 195263, 195900, 189406, 213927, 212670, 198172, 156755, 158395, 158531, 158140, 156624, 157235, 149487, 154709, 177691, 207607, 197870, 196246, 195437, 206110, 209944, 194322, 194711, 201519, 208682, 209393, 198466, 198626, 195933, 195263, 190370, 200430, 175728, 172722, 185081, 152736, 150091, 154417, 155251, 155655, 157181, 186759, 189594, 187914, 189076, 190979, 191787, 192993, 194146, 195358, 190543, 187997, 187085, 185997, 188307, 189494, 160357, 156398, 155981, 153158, 152661, 153439, 153420, 151937, 152428, 
20, 234487, 153334, 155275, 157447, 154396, 153362, 151713, 152243, 155895, 155267, 154549, 154304, 155191, 153568, 155746, 159099, 158638, 158909, 191368, 191360, 190211, 189432, 182765, 187975, 184571, 180942, 170443, 155609, 163399, 208759, 199759, 200869, 201273, 164419, 159976, 162068, 198575, 196862, 200974, 200547, 196423, 197213, 197657, 205900, 218455, 216166, 163902, 151820, 150704, 152382, 153244, 177995, 201456, 191796, 158222, 158404, 176161, 213413, 214582, 212972, 211258, 209892, 207906, 163679, 155321, 151096, 150903, 155324, 233125, 189545, 185038, 163613, 192055, 191253, 189635, 212898, 213773, 216136, 183147, 159968, 187471, 191540, 192169, 193020, 183912, 156790, 158311, 179394, 192016, 191044, 187802, 195060, 204372, 206933, 205642, 205894, 202784, 171530, 156203, 156946, 
21, 195247, 184035, 187690, 187239, 188404, 190127, 191774, 190011, 187246, 184355, 185485, 186480, 185911, 185991, 186446, 185944, 186081, 185811, 184349, 184170, 194213, 192357, 191178, 152990, 152107, 151295, 151514, 152624, 176163, 186289, 193296, 266287, 263189, 228843, 194932, 189189, 195019, 186972, 189692, 187754, 187656, 192047, 188709, 188715, 187460, 188841, 189876, 189564, 165817, 153775, 149791, 151286, 152802, 150674, 150487, 150222, 150688, 150788, 150887, 150550, 150484, 150552, 150825, 150955, 150850, 147195, 147832, 152237, 150375, 149933, 191655, 263084, 260762, 255384, 188336, 186882, 188284, 257529, 257600, 229981, 187467, 189154, 190744, 191448, 188560, 190784, 192298, 196971, 205587, 165537, 158220, 185739, 201763, 200377, 200210, 201947, 205248, 203522, 202636, 205957, 
22, 217507, 185902, 149777, 157698, 158192, 158947, 157457, 153605, 156990, 156674, 157204, 156753, 156544, 158534, 157423, 156636, 155683, 158766, 157220, 156114, 155532, 154544, 155473, 155782, 156124, 156312, 156352, 157156, 156927, 159262, 158442, 157988, 157385, 157091, 157254, 154787, 156538, 156566, 169087, 190904, 191981, 193806, 194716, 184133, 159099, 160049, 178364, 165557, 167548, 193042, 195043, 192612, 193498, 188749, 157366, 158649, 158202, 158104, 160203, 159400, 160192, 160049, 159719, 157870, 157977, 158415, 158565, 158601, 159280, 159005, 159371, 158941, 158314, 158229, 157726, 159555, 159840, 158636, 159037, 157500, 157553, 174728, 178824, 207881, 211478, 208993, 207376, 206370, 195228, 192133, 191480, 156353, 156845, 157911, 157479, 157295, 157538, 157741, 157311, 156822, 
23, 244815, 146861, 148640, 149671, 152373, 155376, 156664, 155948, 150284, 156252, 155901, 155712, 154736, 156947, 153903, 155128, 156743, 157251, 157015, 154358, 154956, 154666, 154742, 154464, 154291, 150965, 150185, 156109, 155896, 157683, 156229, 155932, 155853, 156703, 156962, 146900, 151032, 150287, 150017, 149145, 155866, 157079, 157260, 155735, 155019, 155164, 155324, 155034, 155479, 155038, 155642, 155721, 156496, 155590, 155974, 155939, 159233, 158481, 158355, 156079, 154711, 154513, 155783, 156027, 155074, 155513, 155345, 155322, 155242, 155124, 155544, 156026, 156179, 157209, 156895, 146000, 142355, 146230, 148887, 149376, 147456, 147778, 148451, 148844, 148591, 147995, 147923, 148161, 148247, 148326, 147990, 148162, 148395, 147998, 149253, 147771, 147758, 146590, 149521, 147769, 
24, 218416, 198548, 191202, 188838, 157411, 185377, 190415, 189567, 187490, 187741, 187193, 190469, 187054, 190372, 186075, 188007, 190039, 182513, 188177, 187286, 146844, 148779, 149912, 149055, 179288, 154657, 164844, 167880, 193814, 194210, 190391, 183808, 185607, 188704, 186231, 186265, 185934, 185833, 184994, 186301, 189548, 187916, 190407, 190269, 189042, 187639, 183669, 151563, 152815, 156818, 154319, 151512, 151483, 151737, 153143, 188825, 187033, 153765, 152213, 152562, 152837, 152877, 153651, 153693, 149098, 151336, 151448, 151109, 151088, 149338, 149484, 149110, 151192, 150609, 172794, 186964, 189477, 185432, 186257, 184624, 186633, 189579, 189713, 185645, 186211, 187929, 163546, 151421, 150134, 150816, 151621, 150121, 150207, 152188, 152050, 149981, 149771, 149792, 149551, 149939, 
25, 192008, 148611, 150628, 149981, 150267, 148761, 147469, 151580, 149194, 147194, 147290, 148830, 151201, 150408, 150296, 154591, 171235, 175049, 175137, 170784, 172117, 171338, 177716, 177923, 175351, 176094, 179057, 178454, 178088, 177676, 173423, 173123, 176234, 180984, 180166, 183426, 189140, 175432, 144882, 147976, 151763, 154248, 184862, 180146, 174413, 175268, 176944, 178761, 178895, 178594, 178745, 177603, 179308, 179331, 181932, 191807, 179636, 180472, 182809, 183027, 184226, 182594, 181397, 182522, 182847, 181579, 182253, 182609, 182838, 183605, 190294, 183376, 181671, 179821, 182748, 182579, 181293, 179117, 179785, 181440, 180335, 184912, 184384, 182384, 182049, 187142, 191137, 190388, 180909, 181906, 180463, 193573, 194721, 195425, 194309, 187766, 180529, 179983, 178934, 180391, 
26, 204620, 194514, 180969, 152186, 155490, 157267, 157751, 157882, 154821, 154909, 153867, 154050, 154698, 154713, 153866, 154502, 154644, 155454, 156082, 156078, 157350, 158008, 155347, 153360, 155722, 154944, 156018, 153602, 153697, 155626, 148213, 151043, 156110, 156125, 158200, 159717, 160239, 159928, 161619, 162225, 159761, 158972, 158783, 158962, 159026, 159441, 160026, 160392, 173619, 273175, 209598, 209810, 208924, 207441, 206358, 257644, 231232, 201288, 246080, 193772, 185003, 185122, 195533, 194106, 194210, 199750, 209541, 211443, 210007, 210825, 210506, 208785, 210575, 210151, 196563, 194354, 195640, 197756, 199383, 208689, 208425, 207694, 188024, 189085, 187740, 186144, 186318, 158650, 157444, 156611, 151258, 149321, 142753, 144109, 149693, 152186, 153135, 154500, 156315, 158253, 
27, 218437, 163741, 145173, 149542, 148304, 149755, 152105, 155317, 157061, 156116, 154038, 157146, 156495, 154956, 156126, 158520, 157395, 152169, 158823, 157193, 153812, 157391, 157842, 149802, 152869, 152415, 153609, 150957, 154512, 180517, 179937, 187721, 194248, 189555, 192194, 188466, 168137, 171683, 191693, 192603, 188487, 185327, 178687, 184213, 177227, 153386, 155162, 158041, 190088, 204369, 186292, 182451, 186863, 181804, 182181, 181987, 182550, 181981, 181537, 179104, 179223, 177947, 177417, 177896, 181941, 179679, 157353, 146248, 146184, 147013, 176349, 188943, 148730, 146130, 152329, 151882, 151472, 149943, 149935, 151118, 150252, 152368, 148853, 151210, 154904, 153516, 153524, 155939, 153600, 154559, 157285, 157168, 157632, 170402, 175769, 163866, 183967, 184558, 184926, 189912, 
28, 180214, 157123, 156637, 171292, 171153, 171625, 157669, 150809, 153838, 153854, 155872, 156863, 156729, 155849, 157261, 156652, 156490, 159548, 159957, 158677, 158760, 159177, 159279, 158591, 156907, 156033, 156908, 157332, 157034, 158169, 158406, 158045, 158036, 155255, 155545, 154570, 151287, 150999, 147692, 150104, 143852, 158200, 163389, 154094, 150452, 158632, 165556, 169149, 152948, 154850, 154704, 153618, 154355, 154732, 154414, 154350, 154010, 154055, 155006, 154998, 153870, 153813, 154051, 150607, 153157, 154376, 153089, 155250, 155827, 153246, 151071, 149063, 145970, 151937, 153660, 153457, 150541, 151753, 152390, 153523, 154175, 156095, 155662, 155863, 156573, 156126, 156451, 156349, 156609, 156552, 156327, 155942, 156006, 155266, 169165, 168037, 169124, 171702, 172559, 172717, 
29, 222277, 182097, 179289, 170976, 170577, 173316, 183688, 179800, 183385, 185193, 185882, 190810, 188121, 186934, 185838, 190320, 185654, 183397, 184943, 186360, 186828, 187323, 184688, 182989, 180121, 180520, 183816, 188320, 186468, 185705, 184696, 183837, 183740, 184243, 183307, 183909, 181100, 183591, 181979, 181045, 182805, 182783, 181719, 187927, 192714, 190232, 185981, 185405, 185891, 201640, 180171, 180022, 179196, 181084, 181313, 168055, 153692, 148368, 149728, 144273, 151043, 152271, 190080, 190641, 189284, 183171, 183167, 181589, 181025, 181794, 181518, 179785, 178334, 179537, 179860, 180377, 185573, 186478, 190474, 193026, 188923, 190465, 164175, 144074, 145185, 146945, 161993, 189283, 186689, 186366, 188424, 187014, 187070, 188279, 188226, 186232, 188882, 204704, 200760, 172951, 
