num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10, value11, value12, value13, value14, value15, value16, value17, value18, value19, value20, value21, value22, value23, value24, value25, value26, value27, value28, value29, value30, value31, value32, value33, value34, value35, value36, value37, value38, value39, value40, value41, value42, value43, value44, value45, value46, value47, value48, value49, value50, value51, value52, value53, value54, value55, value56, value57, value58, value59, value60, value61, value62, value63, value64, value65, value66, value67, value68, value69, value70, value71, value72, value73, value74, value75, value76, value77, value78, value79, value80, value81, value82, value83, value84, value85, value86, value87, value88, value89, value90, value91, value92, value93, value94, value95, value96, value97, value98, value99, value100, 
1, 4942, 4943, 4911, 4831, 4813, 4750, 4889, 4821, 4923, 4794, 4751, 4821, 4776, 4898, 4750, 4751, 4855, 4815, 4863, 4850, 4790, 4787, 4787, 4750, 4891, 4812, 4766, 4768, 4896, 4852, 4824, 4796, 4751, 4849, 4883, 4904, 4784, 4893, 4837, 4750, 4804, 4912, 4784, 4768, 4778, 4972, 4838, 4813, 4775, 4900, 4855, 5148, 4770, 4766, 4824, 4753, 4820, 4856, 4787, 4783, 4750, 4897, 4892, 4818, 4787, 5061, 4968, 4843, 4836, 4867, 4795, 4877, 4796, 4929, 4780, 4789, 4818, 4906, 4751, 4925, 4750, 4872, 4835, 4863, 4768, 4838, 4813, 4972, 5016, 4864, 4750, 4751, 4760, 4947, 5101, 4963, 4772, 4870, 4932, 4904, 
2, 10397, 10633, 10436, 10589, 11796, 12039, 11488, 10665, 11443, 12792, 12753, 12744, 12887, 12769, 12735, 12942, 11278, 10415, 10181, 11839, 12023, 12065, 10415, 10308, 10901, 11873, 11953, 12695, 12918, 12828, 12881, 12792, 12883, 12923, 13007, 12813, 12937, 12852, 12856, 12833, 12908, 12854, 12896, 12802, 12926, 12857, 12929, 12849, 12906, 12920, 12801, 12854, 12825, 12875, 12771, 12754, 12786, 12625, 12901, 12750, 12752, 12928, 12866, 12910, 12879, 12939, 12828, 12954, 12748, 12732, 12850, 12812, 12905, 12806, 12913, 12867, 12936, 12669, 12936, 12689, 12913, 12942, 12748, 12782, 12923, 12785, 12731, 12988, 12935, 12948, 12925, 12848, 12863, 12912, 12840, 13033, 12796, 12991, 12819, 12868, 
3, 16435, 17137, 17171, 16984, 17061, 16981, 17175, 17034, 17071, 17253, 17174, 17097, 17335, 17485, 17404, 17476, 16794, 17083, 17726, 18154, 18110, 18107, 17032, 16973, 17100, 17209, 17120, 17200, 17189, 17077, 17163, 17098, 17105, 16654, 16710, 16682, 17013, 17135, 17168, 17948, 18040, 17188, 17227, 17222, 17280, 17100, 17171, 17260, 17119, 17051, 17081, 17192, 17242, 17225, 17629, 18097, 18127, 18023, 18147, 17935, 18113, 18080, 18095, 17935, 17023, 16983, 17038, 17203, 17197, 16865, 16977, 17283, 18133, 17578, 18181, 18570, 18668, 17456, 17604, 17442, 18106, 18535, 18032, 18153, 18225, 18777, 18726, 18641, 18523, 18638, 18596, 18746, 18473, 18561, 18518, 18701, 18487, 18552, 18633, 18474, 
4, 21905, 22168, 21879, 22279, 22355, 21815, 22281, 22257, 22276, 21648, 20599, 21041, 21404, 21380, 21415, 21348, 21275, 22086, 21919, 21749, 19567, 18606, 18757, 20614, 20627, 20512, 20495, 22460, 22567, 22557, 22488, 21719, 21563, 22440, 22756, 22438, 22423, 22534, 22810, 22729, 22748, 22805, 22688, 22751, 22796, 22719, 22659, 22740, 22790, 22663, 22807, 21433, 22416, 22725, 22777, 22687, 22817, 22595, 22758, 22638, 22284, 21434, 21038, 20951, 21330, 20824, 20957, 21336, 20680, 20216, 18464, 21163, 22215, 22359, 21922, 21959, 21734, 21204, 21189, 21187, 21487, 21542, 22348, 22500, 22185, 21794, 21680, 21692, 21588, 21609, 21533, 21496, 21480, 21610, 21639, 21949, 22390, 22345, 22180, 22314, 
5, 25350, 25488, 24926, 24900, 25359, 25030, 25105, 24987, 25212, 25214, 25934, 25996, 25962, 25930, 25950, 25786, 26164, 25759, 26073, 25089, 25149, 25091, 25227, 25292, 25602, 25298, 25359, 25294, 25312, 25296, 25117, 25102, 25089, 25112, 25409, 25329, 25629, 25893, 26241, 26161, 25989, 25584, 25536, 25509, 25644, 25680, 25703, 25695, 25768, 25655, 25510, 25586, 25534, 25539, 25851, 26187, 26140, 26175, 26164, 25737, 25474, 25570, 25520, 25664, 25750, 26232, 25871, 25868, 25740, 25527, 25586, 25513, 26173, 26126, 26110, 26798, 27046, 26694, 26050, 26007, 26066, 26102, 26044, 26028, 26454, 25315, 25297, 25365, 25359, 25377, 25364, 25237, 25252, 25233, 25278, 25180, 25338, 25268, 25432, 25333, 
6, 29646, 29757, 29089, 28883, 28915, 29497, 29401, 29508, 31126, 31166, 31076, 31080, 31063, 29867, 29313, 29494, 31140, 30971, 29906, 30909, 29430, 30655, 29926, 30661, 29613, 29784, 29267, 29794, 29917, 30650, 30913, 30085, 29542, 29262, 29393, 29306, 29548, 29574, 29319, 29394, 29125, 29212, 29303, 29280, 29310, 29267, 29253, 29276, 29395, 29189, 29130, 30351, 29490, 29250, 29351, 29696, 29058, 29155, 29212, 29302, 29249, 29317, 29215, 29226, 29224, 29275, 29348, 29344, 30645, 31287, 31305, 31302, 31293, 31184, 31312, 30910, 30680, 28928, 28949, 29289, 29363, 29303, 29294, 29303, 29292, 29325, 29325, 29537, 29726, 29643, 29396, 29080, 29131, 29391, 29473, 29471, 29414, 29021, 29317, 29416, 
7, 31992, 31500, 31425, 27693, 27288, 31425, 28700, 31781, 27602, 27380, 27454, 27456, 27164, 27454, 30847, 32080, 27663, 27533, 30804, 27797, 31503, 28248, 27426, 30839, 28225, 28036, 27595, 27429, 27340, 27905, 31339, 32100, 28552, 30065, 31884, 28129, 27671, 27079, 27134, 26930, 29587, 29786, 28936, 27289, 27199, 28123, 30349, 29740, 30065, 30964, 29250, 28160, 30829, 29707, 27978, 28420, 29672, 31235, 30705, 30750, 31143, 29736, 29593, 29547, 27851, 28220, 28397, 28162, 28162, 28217, 28080, 27615, 27670, 29386, 31013, 29952, 30227, 30093, 30372, 29786, 29787, 28852, 29525, 30227, 30429, 28978, 28409, 28656, 28030, 28569, 29467, 28923, 30342, 30532, 30632, 29498, 30116, 28808, 30400, 30236, 
8, 36370, 34881, 34132, 33948, 33892, 33833, 34144, 34320, 34253, 34146, 36915, 36737, 35455, 35214, 34754, 34751, 34761, 34367, 34597, 35580, 35841, 35790, 35591, 34910, 35365, 35318, 35434, 35387, 35417, 35376, 34981, 36087, 35596, 36311, 36660, 34012, 33219, 33091, 34682, 35207, 34305, 34092, 34033, 33755, 33995, 34473, 34703, 34624, 34592, 34627, 34559, 34677, 34439, 35380, 35210, 34227, 34240, 34126, 34162, 34161, 33966, 33903, 34104, 34033, 33950, 33881, 33890, 33713, 33833, 33875, 33816, 33975, 33580, 33380, 33410, 33505, 33649, 34002, 33947, 34217, 35704, 36370, 35240, 35335, 36261, 36956, 35808, 34306, 34624, 33994, 33367, 34223, 34375, 37354, 37249, 35807, 34943, 34921, 34922, 34778, 
9, 38161, 34375, 34423, 34358, 34473, 34011, 34530, 34605, 35767, 35799, 36917, 35210, 36479, 36509, 38035, 35574, 37835, 35410, 34946, 35342, 35123, 34921, 36184, 36162, 35259, 35049, 35430, 35768, 35469, 35695, 34401, 34957, 35668, 34832, 36005, 35788, 34849, 36232, 36090, 36375, 36131, 36377, 37538, 34775, 35137, 34830, 36276, 35911, 35691, 35747, 35724, 35817, 35924, 36632, 36432, 37265, 35781, 35122, 35549, 34506, 33821, 33250, 33707, 35163, 33651, 35493, 35991, 35710, 35191, 35711, 36069, 35890, 35871, 35711, 35713, 36230, 34952, 35804, 35656, 35146, 35612, 35385, 35899, 34463, 35185, 36081, 35525, 35536, 36444, 36482, 36647, 35050, 35423, 34895, 35642, 34810, 34016, 33959, 33755, 33272, 
10, 38592, 37901, 37660, 37855, 37858, 38077, 36619, 36358, 37616, 37791, 37948, 37000, 35123, 34333, 35025, 35315, 34952, 34757, 34970, 35503, 36727, 36750, 35680, 36763, 36855, 37440, 36704, 37447, 36522, 36888, 37005, 36875, 36831, 36778, 36800, 36372, 36481, 36833, 36889, 38385, 36749, 36779, 36820, 36569, 36661, 36822, 36879, 36763, 36666, 36555, 36651, 36702, 36732, 38524, 36774, 36612, 36554, 36571, 36375, 34857, 36613, 38700, 36961, 37894, 36739, 36593, 36303, 36328, 36188, 36185, 36253, 36183, 36242, 36261, 36186, 36194, 36195, 36102, 36199, 36234, 36309, 36289, 36369, 36635, 36909, 37469, 37362, 37142, 37156, 37027, 36735, 36780, 36716, 38332, 38213, 36121, 36134, 36200, 36198, 36247, 
11, 39564, 38478, 38802, 38138, 40038, 39297, 38041, 39424, 39455, 39409, 41127, 40337, 40012, 38980, 38989, 38968, 38904, 38949, 39988, 39889, 39863, 39440, 40633, 39936, 39012, 40346, 39291, 36960, 40400, 40998, 40024, 39692, 40470, 40189, 40418, 41598, 41734, 41622, 41092, 40835, 41222, 39764, 39825, 39833, 39896, 40056, 40550, 41519, 41574, 41630, 40969, 41589, 41199, 40374, 39926, 39914, 39137, 38514, 40077, 40257, 38885, 38930, 38104, 37243, 38112, 39982, 40955, 40950, 40908, 40475, 40555, 40331, 40673, 39794, 39044, 40729, 41387, 41116, 39915, 40108, 39957, 39720, 38780, 36990, 36285, 36583, 37066, 36965, 36458, 35887, 37224, 38529, 39452, 39181, 38474, 38380, 38133, 37493, 37317, 36743, 
12, 40165, 39552, 39004, 38967, 38965, 38965, 39061, 39083, 38995, 38956, 38992, 39004, 39121, 39066, 39230, 39314, 38769, 38648, 39030, 36953, 37463, 38991, 38985, 38873, 39080, 39017, 39014, 39001, 39062, 38942, 39017, 38676, 38311, 37251, 38267, 38373, 38362, 38777, 38921, 39082, 39528, 39523, 39113, 38926, 38781, 38786, 38554, 39380, 39653, 39616, 39674, 38990, 39261, 39677, 39577, 39722, 40910, 41499, 41428, 39618, 38900, 39118, 39284, 39238, 39274, 39299, 39822, 39696, 39359, 39098, 30476, 30075, 30034, 30087, 29760, 29662, 29347, 29366, 29291, 29247, 29284, 29508, 30038, 29694, 30410, 30580, 31119, 31082, 31051, 31107, 31147, 31210, 31384, 36642, 40527, 40726, 39312, 39413, 39166, 39341, 
13, 42592, 40530, 38303, 38367, 37695, 37483, 37594, 38586, 38549, 38456, 38567, 38526, 38530, 38534, 38475, 38530, 38590, 38576, 38422, 38564, 38570, 38618, 38720, 38494, 37681, 37680, 37369, 36730, 37656, 37428, 38088, 38229, 38203, 39008, 35949, 38377, 38700, 38152, 37531, 36979, 38039, 33380, 29650, 29667, 29481, 29130, 39127, 39467, 39534, 39040, 38788, 38785, 40362, 40332, 40232, 40145, 40365, 40032, 39737, 39314, 39556, 34229, 30477, 35710, 36013, 36502, 35829, 36163, 36386, 37125, 39451, 39474, 39472, 33189, 30848, 30863, 30846, 30791, 34298, 36256, 36260, 36216, 36206, 36150, 36216, 36194, 36207, 36219, 36250, 36242, 36204, 38679, 39155, 39155, 38802, 39605, 39236, 36910, 30912, 30889, 
14, 43682, 40682, 39704, 38869, 38825, 38864, 38749, 38972, 37875, 38521, 39482, 39203, 39551, 38519, 38435, 38466, 39296, 39893, 39570, 39603, 39449, 40007, 40494, 40146, 39930, 40295, 40194, 40255, 40296, 40268, 39678, 39587, 39111, 39506, 39593, 39503, 39512, 39631, 39795, 39842, 39470, 39352, 39926, 40200, 40094, 39634, 39895, 39900, 38900, 38752, 39545, 39767, 39766, 39413, 38314, 37610, 37528, 37382, 37514, 38144, 37979, 38080, 38242, 37927, 37913, 38030, 38613, 38511, 38569, 37964, 38010, 38453, 38509, 38546, 38533, 38540, 38494, 40059, 41314, 41261, 40722, 40391, 40256, 39589, 39619, 38919, 38142, 38182, 38178, 36491, 35576, 35519, 35571, 39327, 40211, 40195, 39914, 40316, 40191, 40166, 
15, 38153, 36555, 36523, 36060, 36167, 35740, 35968, 36620, 35973, 36567, 36738, 36488, 36535, 35735, 35877, 36053, 35736, 35516, 36259, 35614, 34794, 34660, 34672, 34708, 35826, 35778, 36327, 36674, 36129, 34259, 36019, 35646, 35866, 36762, 36409, 36509, 35597, 35898, 36441, 35282, 35434, 35549, 35927, 35896, 36215, 35648, 35708, 36817, 36345, 36527, 36601, 36183, 36397, 36786, 36474, 36608, 36129, 36650, 37088, 36859, 36076, 36033, 36010, 36662, 37580, 37173, 36495, 36683, 36659, 37462, 37915, 37649, 37809, 37643, 37596, 37651, 37465, 37491, 37038, 36519, 35762, 31567, 31365, 30415, 29730, 29783, 31625, 33652, 36901, 37085, 37204, 36768, 36946, 36456, 36305, 36483, 36678, 36421, 36430, 35102, 
16, 40026, 39945, 39112, 38877, 38836, 38317, 38276, 38794, 39070, 39091, 39181, 38938, 39250, 38997, 37899, 37850, 38815, 38692, 38707, 39179, 39241, 39237, 39287, 38860, 38334, 38375, 38461, 38389, 38343, 39143, 39373, 39403, 39369, 39327, 39021, 38767, 38307, 37993, 38250, 38210, 38071, 38238, 38259, 38252, 38175, 38155, 38196, 38191, 39228, 39383, 39354, 39376, 37292, 38670, 39321, 39275, 39265, 39204, 38012, 37945, 37866, 37931, 39379, 39373, 38461, 38383, 37807, 37651, 37694, 37939, 38056, 39648, 30343, 29741, 29764, 29765, 29857, 29970, 29959, 30923, 37735, 37829, 38725, 39215, 40391, 30036, 29673, 33994, 38731, 38724, 39882, 41059, 41100, 41230, 41178, 40673, 40667, 40635, 40694, 40544, 
17, 38694, 38252, 38223, 38275, 38483, 38713, 38541, 37964, 38055, 38008, 37973, 38015, 37924, 38043, 37994, 38096, 37978, 37701, 37457, 37416, 37583, 37821, 37723, 37738, 37855, 37876, 33534, 32725, 37398, 37359, 37447, 37383, 37646, 37474, 37350, 37391, 37512, 37705, 36916, 36978, 36960, 36974, 37021, 36927, 36995, 37138, 37058, 37075, 37070, 37032, 37103, 36985, 37002, 37082, 36990, 37819, 38529, 39015, 37963, 37495, 36323, 37921, 37911, 38010, 37849, 37808, 37863, 37829, 37749, 37748, 37869, 37875, 37672, 37651, 37642, 37457, 37323, 37198, 37033, 36706, 36597, 36358, 36213, 36107, 36339, 36848, 36747, 37416, 37307, 37317, 37398, 37391, 37305, 38263, 37764, 37861, 37634, 39286, 38152, 37269, 
18, 41166, 38441, 37883, 38002, 37775, 37675, 37734, 37740, 36990, 38058, 38133, 38093, 38138, 38123, 38218, 38409, 38343, 38309, 38788, 38405, 39048, 39093, 39086, 39101, 38882, 38431, 38708, 39208, 38705, 38709, 38645, 38691, 38558, 37909, 36582, 36053, 35818, 35544, 35723, 35717, 35856, 35606, 35875, 35850, 35505, 40380, 39207, 39273, 39020, 39722, 39829, 39822, 39762, 39733, 39759, 39438, 39233, 39691, 39851, 39890, 37703, 36577, 36600, 36702, 36706, 36613, 36549, 36545, 36546, 36535, 36561, 36543, 36524, 36518, 36567, 36529, 36517, 36536, 36595, 36557, 36580, 39093, 39108, 39124, 39617, 39854, 39297, 39135, 39710, 39654, 39652, 39653, 39427, 37961, 38008, 38047, 38168, 39113, 39212, 39175, 
19, 41420, 41220, 40633, 40521, 40248, 39989, 39842, 39824, 39816, 37807, 37392, 37490, 37092, 38124, 39253, 38713, 38583, 38604, 39376, 39657, 39779, 39761, 40051, 39794, 39695, 39658, 40027, 40076, 39963, 40081, 40014, 40095, 39808, 31554, 31512, 35193, 37013, 37394, 37400, 37415, 37383, 37445, 37222, 39215, 40313, 40345, 40357, 37845, 37501, 37431, 37438, 37378, 36811, 31944, 31861, 31611, 31620, 31548, 31529, 31514, 32390, 39745, 38486, 40590, 40664, 39689, 37675, 37568, 38041, 37517, 36768, 37418, 37314, 37795, 40242, 40507, 40499, 40498, 40457, 40255, 40273, 40316, 40322, 40292, 40209, 40144, 40841, 41156, 40933, 40959, 40968, 40973, 40906, 40932, 40949, 39100, 37661, 38178, 40349, 40394, 
20, 36946, 36645, 36282, 36857, 36220, 36209, 36419, 35883, 35617, 35603, 36366, 37293, 36632, 36320, 36313, 36122, 35949, 35946, 36011, 36183, 36202, 36153, 36147, 36083, 36111, 36102, 36080, 35997, 35939, 35967, 35987, 35903, 35946, 35458, 35072, 35811, 35539, 35352, 35395, 35860, 36283, 36887, 35948, 35891, 35870, 35842, 35775, 35802, 35794, 35790, 35813, 35790, 35823, 35918, 36153, 35867, 36418, 37294, 35731, 35280, 35722, 35909, 35844, 35837, 35789, 35789, 36005, 36051, 36068, 36065, 36073, 36092, 36094, 36066, 36117, 36163, 36169, 36124, 36174, 36208, 36148, 36102, 36193, 36189, 36068, 36147, 36215, 36143, 36213, 36251, 36223, 36202, 36237, 36212, 36266, 36235, 36204, 36224, 36165, 36161, 
21, 40168, 39473, 36732, 36579, 39034, 38614, 37752, 38310, 39005, 38617, 38829, 39391, 38881, 39340, 39505, 39507, 39575, 37999, 35973, 36907, 39689, 39182, 39597, 39454, 39039, 36828, 35053, 36751, 39129, 39536, 39064, 39027, 39182, 39610, 39570, 39355, 39264, 39312, 39750, 39321, 38822, 38745, 38831, 38735, 38750, 39017, 39084, 39088, 39331, 39631, 39688, 39614, 38828, 38793, 38768, 38766, 39183, 38778, 38773, 38844, 38877, 38880, 38454, 38281, 38675, 38779, 38803, 38868, 38718, 38679, 38594, 38517, 38018, 38426, 38434, 38421, 38591, 38572, 38379, 37484, 37760, 37788, 37790, 37801, 37761, 37797, 40183, 40520, 40483, 40755, 40372, 40157, 40148, 40137, 40273, 40180, 40156, 40111, 40379, 40013, 
22, 39537, 38704, 37517, 37538, 37887, 37843, 37309, 37041, 36683, 36530, 36974, 37498, 37444, 37341, 37331, 37194, 36972, 37489, 37537, 37419, 37402, 37419, 37378, 37425, 37368, 36880, 36565, 34271, 34508, 34473, 34485, 36100, 37547, 37738, 37674, 37618, 37649, 40474, 39311, 39052, 39072, 39247, 39426, 37576, 36571, 36557, 36654, 36748, 36727, 39152, 39144, 39047, 38943, 39036, 39009, 38698, 39462, 39717, 39906, 40478, 40344, 39863, 39736, 38947, 37148, 37872, 38143, 39629, 39562, 40491, 40532, 40170, 40037, 40025, 40085, 37861, 37504, 37288, 37272, 37235, 39178, 40300, 40577, 40524, 37455, 37377, 37441, 37403, 37415, 37407, 38560, 40247, 40236, 39443, 39115, 39091, 39496, 39754, 40011, 39867, 
23, 38190, 37585, 37299, 37224, 36422, 36271, 36310, 36345, 36544, 36419, 37080, 37117, 37123, 37206, 37252, 37146, 37085, 37232, 37205, 37162, 37138, 37128, 37054, 37018, 37134, 37052, 37133, 37162, 37108, 37113, 37240, 37134, 37047, 37158, 37177, 37287, 37085, 37021, 37094, 37066, 37066, 39516, 39362, 39645, 39294, 39216, 39682, 39654, 39610, 38753, 37151, 37236, 37193, 37198, 37205, 37246, 37251, 37786, 37498, 37511, 37461, 37570, 37473, 37507, 37401, 37422, 37440, 37380, 37378, 37382, 37437, 37274, 37416, 38296, 38161, 38391, 39359, 39635, 39471, 37042, 36510, 36714, 36771, 36769, 36771, 36865, 36794, 36955, 36850, 37192, 39048, 39166, 39120, 38290, 36742, 36694, 36777, 37185, 37190, 37142, 
24, 35562, 34730, 34705, 34893, 35302, 35457, 35431, 35535, 35833, 35933, 34865, 34809, 34768, 34775, 34799, 34814, 34842, 34830, 34788, 34749, 34886, 34886, 34700, 35091, 35436, 35440, 35579, 35845, 35706, 35823, 35499, 35524, 35478, 35333, 35327, 35217, 34721, 34602, 35011, 35217, 35679, 35917, 35897, 33758, 33705, 33404, 33152, 33170, 33465, 32233, 33919, 35014, 34872, 35563, 33484, 33540, 33506, 33542, 33982, 33867, 33740, 34093, 34318, 34651, 35199, 35256, 35242, 35642, 33816, 33391, 33272, 33209, 33269, 33304, 33304, 33488, 33290, 32865, 32397, 32137, 32123, 32127, 32084, 32055, 33334, 33823, 33830, 33853, 34191, 34322, 34362, 34290, 34839, 35362, 35871, 35889, 36083, 35793, 35827, 35930, 
25, 37869, 37147, 36508, 36352, 36098, 35962, 35847, 35187, 35130, 35208, 35565, 35781, 35923, 36884, 36477, 36125, 35998, 36280, 36032, 36052, 36017, 35977, 36164, 35945, 35931, 36202, 35763, 35741, 36069, 36349, 36240, 36048, 35926, 35970, 36227, 36192, 36109, 36272, 36112, 36098, 36086, 36898, 36884, 36896, 36720, 36613, 36618, 36309, 35479, 36005, 35857, 35846, 36279, 35811, 35738, 35765, 35665, 35652, 35780, 35825, 35822, 35855, 35755, 35742, 35825, 36004, 36044, 36006, 36748, 36785, 36113, 35701, 35538, 35487, 36107, 36250, 34878, 33245, 32516, 33048, 32979, 37888, 38105, 37190, 36962, 37262, 36220, 35320, 35430, 35399, 35420, 35451, 35419, 36074, 37307, 37281, 37230, 37198, 37310, 37083, 
26, 41895, 39183, 39053, 38483, 38271, 38713, 38538, 37001, 37034, 36893, 37158, 39320, 39283, 39188, 39221, 39153, 39232, 39117, 39086, 39076, 38708, 38818, 39335, 39379, 39072, 39040, 38807, 38841, 38679, 38706, 38686, 38773, 38785, 39167, 37582, 37642, 37616, 37278, 37032, 37095, 37479, 37595, 37345, 37416, 37313, 37134, 37054, 37044, 36969, 36981, 37062, 37190, 37092, 37071, 37074, 37081, 37123, 37184, 37061, 39147, 39164, 38978, 39009, 38978, 38996, 38449, 38377, 38480, 38445, 36941, 37462, 37410, 37616, 37721, 37489, 37376, 37653, 37156, 37461, 37307, 37133, 37454, 37455, 37207, 37228, 36788, 35632, 34774, 35429, 35354, 35642, 35544, 35526, 35962, 37188, 37173, 37266, 37193, 36990, 36926, 
27, 40599, 36709, 36355, 36284, 35958, 35716, 35614, 35663, 35558, 36753, 36191, 36205, 36687, 36743, 36770, 36555, 36749, 36690, 36729, 36641, 36831, 37016, 36855, 36817, 36699, 36750, 36790, 37041, 39014, 39428, 39447, 38956, 39026, 38988, 38914, 39121, 38928, 38891, 39310, 39584, 39415, 39974, 39148, 39108, 39085, 39122, 38960, 38032, 36667, 36788, 36750, 36716, 36812, 36736, 36733, 36696, 36558, 36858, 39113, 39214, 39100, 39306, 39255, 39009, 38178, 38088, 38136, 37796, 37796, 38037, 39009, 37456, 37112, 37045, 37115, 38723, 39608, 39705, 39808, 39541, 39494, 38863, 38846, 39263, 38991, 39073, 39183, 39539, 39457, 39439, 39327, 39356, 39054, 39166, 39215, 39282, 39015, 38928, 38698, 38593, 
28, 40527, 36967, 35433, 34897, 33366, 36289, 37044, 36990, 34400, 34269, 35419, 35688, 35520, 35320, 35231, 35047, 34779, 35838, 36503, 36646, 36137, 35239, 35225, 35107, 35030, 35168, 35144, 35379, 36889, 36898, 37858, 37992, 37655, 37373, 37383, 37377, 37354, 37295, 38107, 38176, 38390, 38312, 38322, 38315, 38335, 38379, 38363, 38388, 38390, 38248, 38274, 38267, 38237, 38193, 38169, 37919, 37882, 37929, 37916, 37905, 37948, 37914, 35814, 36437, 37538, 37548, 37458, 37408, 37383, 37373, 37410, 37504, 38152, 40409, 40370, 40368, 40336, 38866, 38716, 38738, 38699, 38309, 38271, 38281, 37564, 37290, 37359, 37337, 37181, 37091, 37018, 37125, 37845, 37751, 37534, 37417, 37447, 37445, 37813, 38014, 
29, 44291, 41058, 40687, 40423, 39860, 39694, 39505, 39217, 38544, 39224, 39050, 39373, 39664, 39742, 39816, 40669, 39624, 38316, 38343, 40656, 41237, 40863, 40769, 41063, 41134, 41095, 41252, 40856, 40372, 40439, 40473, 40361, 39975, 39897, 39818, 39781, 39743, 39749, 39830, 39865, 39870, 39900, 39726, 39732, 39591, 39491, 39501, 40131, 39893, 39954, 40070, 39039, 37458, 37443, 37446, 40236, 40194, 40046, 40116, 40257, 39929, 39834, 39811, 40057, 40442, 40454, 40567, 41159, 41065, 40993, 40960, 40150, 40105, 40023, 38183, 37127, 37221, 37251, 37349, 38919, 40640, 40502, 40500, 40232, 40485, 40762, 40850, 41034, 40873, 40713, 40775, 40808, 41090, 41077, 40863, 39455, 38951, 38932, 38889, 38853, 
30, 44339, 33218, 30761, 30189, 30611, 40823, 41073, 40561, 39398, 40226, 40440, 40516, 40733, 41750, 41700, 41502, 41627, 41493, 40569, 40538, 40222, 40301, 40814, 40770, 40929, 40363, 39839, 39455, 38542, 41162, 41334, 41193, 41008, 41025, 40868, 38659, 41117, 42368, 42190, 42295, 42253, 42075, 42044, 41963, 41897, 40867, 40473, 40619, 39872, 39660, 39501, 39653, 39581, 39729, 40345, 40355, 40242, 40204, 40200, 40215, 40847, 40269, 39433, 39274, 39324, 39777, 39750, 39236, 38555, 38570, 38674, 39322, 39327, 39418, 39608, 39602, 39674, 39466, 39518, 39461, 39188, 39265, 39509, 39381, 39071, 39008, 38910, 39238, 39024, 38485, 37704, 37860, 37923, 37886, 37784, 38429, 37890, 37680, 37101, 37219, 
31, 37128, 36276, 37689, 35632, 35350, 35208, 35601, 35737, 35257, 35692, 35717, 34677, 34756, 36032, 36023, 36232, 35422, 35923, 36075, 35418, 35837, 35762, 38387, 37609, 35679, 35592, 35720, 36081, 36043, 37176, 37050, 35859, 35983, 35679, 35811, 35892, 35521, 35578, 35808, 35318, 35496, 35513, 36639, 36866, 36763, 36720, 37144, 34939, 34826, 34722, 34373, 34163, 34029, 33939, 33778, 33916, 33784, 32965, 33066, 34378, 35617, 35640, 35748, 35990, 35657, 31575, 31674, 31622, 31584, 31191, 36411, 35521, 35527, 35499, 35508, 35915, 34990, 34170, 33990, 33883, 33817, 33767, 33770, 33752, 33633, 34277, 37274, 37204, 36859, 36771, 36713, 37087, 37198, 37158, 37143, 37254, 37427, 37473, 37451, 37399, 
32, 40564, 36222, 35639, 34945, 35199, 34992, 34882, 34860, 34686, 34418, 34273, 34594, 34953, 34920, 35661, 35714, 35653, 35576, 35650, 35557, 35771, 35423, 35375, 35396, 35371, 35308, 35459, 35238, 34957, 36497, 36399, 36384, 36506, 35625, 34983, 35081, 34940, 35354, 36615, 36436, 36560, 36563, 36578, 36684, 36735, 36668, 36763, 36716, 35851, 34916, 36209, 36644, 36794, 36590, 36591, 36569, 36711, 36584, 36742, 36655, 36610, 36544, 36606, 36657, 36713, 36710, 36955, 37429, 37468, 37455, 37320, 37384, 37473, 37437, 37445, 36831, 36595, 36249, 37101, 37102, 37067, 37176, 37005, 36908, 36901, 36787, 36798, 36667, 36695, 36327, 36439, 36697, 36508, 36877, 36678, 36451, 36460, 36707, 36436, 36311, 
33, 40962, 38115, 37932, 38007, 37614, 32228, 36039, 34779, 34279, 35721, 35439, 35827, 36065, 36006, 36778, 36744, 36552, 36523, 35685, 35047, 35896, 36715, 36604, 36677, 36923, 36768, 36607, 37059, 36685, 36643, 36686, 36137, 31345, 36508, 38351, 38571, 38492, 38533, 37494, 36250, 36250, 36060, 35789, 36289, 38024, 38060, 37517, 37374, 37118, 37598, 37919, 37858, 38087, 38144, 38223, 38196, 38214, 38287, 38440, 38419, 38487, 39209, 39115, 39199, 38874, 38749, 38493, 38654, 38904, 38932, 38965, 38281, 37137, 39809, 38835, 38905, 38881, 38885, 38852, 38910, 38908, 38866, 38932, 38811, 38791, 38868, 38828, 38788, 38811, 38826, 38968, 38892, 38898, 38901, 38517, 38359, 38243, 38284, 38348, 38338, 
