num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10, 
1, 212775, 163745, 163557, 164778, 164324, 165318, 165708, 165946, 165651, 165491, 
2, 286769, 252009, 254854, 261324, 259747, 211781, 211412, 211717, 226305, 236940, 
3, 335143, 304460, 307928, 307138, 306611, 306507, 305710, 302861, 302410, 291562, 
4, 307873, 280040, 318156, 365405, 282590, 258649, 258516, 272674, 298535, 298882, 
5, 292968, 245697, 245230, 244781, 244736, 241638, 263924, 263848, 267850, 271380, 
6, 310590, 298076, 275306, 276597, 277472, 276942, 280239, 265268, 229591, 230352, 
7, 354624, 235462, 215480, 215370, 215932, 214602, 215085, 214951, 215698, 217481, 
8, 370646, 317558, 284806, 285726, 252672, 225228, 240259, 281800, 282014, 286014, 
9, 327177, 320400, 253801, 322176, 325561, 325139, 325800, 311900, 282670, 284350, 
10, 317999, 258781, 235179, 236140, 237920, 238241, 237654, 236960, 237879, 237016, 
11, 287908, 284547, 287729, 279919, 279563, 280512, 266251, 239230, 239190, 258382, 
12, 322153, 279273, 241573, 289123, 291600, 290496, 290639, 290320, 288945, 288614, 
13, 341545, 307590, 308604, 313999, 311741, 311800, 262698, 234982, 249982, 269495, 
14, 293861, 288215, 286972, 283547, 284182, 282037, 283003, 281906, 282625, 282619, 
15, 314100, 241977, 240290, 304445, 306541, 306405, 306676, 292689, 266317, 292805, 
16, 265433, 228410, 231001, 236641, 232485, 230834, 231707, 232268, 232908, 231509, 
17, 309329, 309674, 309187, 308646, 308078, 307118, 306722, 302509, 304793, 283850, 
18, 300227, 242889, 245562, 242670, 234329, 233486, 239171, 240226, 240824, 240517, 
19, 298280, 297291, 297185, 300903, 300692, 300209, 307293, 306309, 305924, 304990, 
20, 266204, 287445, 285273, 285064, 292491, 292311, 291076, 285121, 293408, 295144, 
21, 295911, 288936, 289804, 270067, 244767, 302568, 306287, 307438, 306687, 308555, 
22, 289484, 276398, 274307, 270611, 234071, 270600, 272936, 271564, 271715, 272694, 
23, 241394, 231618, 231888, 231949, 230523, 231808, 232008, 232113, 231094, 230205, 
24, 253500, 263400, 222901, 222899, 223200, 271224, 275301, 274614, 272197, 273261, 
25, 321671, 316887, 310411, 298417, 298867, 312234, 313439, 313660, 311431, 311525, 
26, 367250, 370378, 269100, 245200, 243887, 353557, 360506, 360790, 358538, 359910, 
27, 370093, 371146, 372937, 373433, 370945, 338285, 353839, 356476, 355960, 355694, 
28, 376680, 261810, 242900, 242211, 241439, 241075, 278987, 303000, 302538, 301787, 
29, 301922, 277254, 276575, 234900, 227800, 228606, 272944, 276667, 273457, 271465, 
30, 307354, 303774, 300001, 295314, 291811, 292420, 289580, 288567, 289587, 294846, 
31, 299248, 280044, 241039, 248676, 245760, 246933, 300820, 304468, 298924, 301956, 
32, 274004, 241323, 242455, 239557, 238861, 237740, 239752, 242485, 237973, 237960, 
33, 375005, 373163, 374168, 374337, 374349, 299981, 243455, 294678, 299362, 298984, 
