num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10,
1, 62752, 56391, 51148, 38699, 51053, 51020, 59416, 49232, 49480, 49188, 
2, 55275, 53125, 52950, 52775, 52673, 59977, 54900, 60159, 57358, 59219, 
3, 61000, 61000, 60925, 60900, 60870, 56130, 56122, 54731, 56928, 58541, 
4, 58126, 46350, 45824, 45300, 47750, 50025, 55550, 56100, 55200, 54300, 
5, 58128, 49547, 49100, 49100, 51400, 51715, 54760, 55100, 54025, 53600, 
6, 58875, 54450, 54425, 54475, 54900, 53064, 50875, 54000, 56625, 52016, 
7, 53950, 50475, 46150, 45150, 52960, 49515, 49790, 53035, 58325, 52525, 
8, 48050, 43200, 42000, 41300, 40900, 41283, 41367, 43850, 47771, 46479, 
9, 42500, 40475, 39900, 40075, 41425, 43475, 46575, 47400, 46975, 45500, 
10, 47475, 44675, 44250, 43525, 43050, 43225, 44390, 45985, 45300, 46122, 
11, 55600, 49046, 48363, 48247, 47278, 48141, 52402, 57370, 58347, 50206, 
12, 51950, 46925, 44900, 46725, 46750, 46025, 47156, 47169, 46656, 46256, 
13, 54925, 49700, 49225, 48850, 49150, 48350, 51650, 51575, 52800, 56425, 
14, 47986, 46175, 45000, 47250, 49525, 49175, 48250, 49450, 49172, 49478, 
15, 55018, 51800, 50382, 50625, 50550, 52250, 53700, 53750, 52300, 52525, 
16, 50405, 46266, 45775, 45650, 46625, 49708, 51599, 48443, 46823, 47152, 
17, 51150, 49000, 48700, 48532, 48463, 49430, 48500, 50800, 52450, 56098, 
18, 49525, 46924, 44676, 47150, 46237, 45663, 45850, 47125, 46900, 47650, 
19, 56225, 54150, 42900, 38150, 37956, 37844, 38400, 39100, 39250, 41125, 
20, 46503, 45097, 41150, 42125, 43575, 43500, 43250, 42941, 44209, 45984, 
21, 55148, 52427, 49150, 46825, 46753, 46497, 47225, 50100, 50575, 53375, 
22, 49950, 47550, 46775, 46852, 47148, 46475, 48603, 50122, 48207, 48893, 
23, 52300, 50200, 46700, 44475, 46669, 46856, 48025, 46500, 48350, 47800, 
24, 49900, 48575, 48425, 46800, 44825, 44525, 45000, 46221, 46329, 46675, 
25, 52616, 51734, 49725, 48600, 48150, 49675, 50150, 50725, 51525, 50575, 
26, 47411, 46725, 46600, 46025, 47350, 47025, 46825, 46775, 47075, 48525, 
27, 55175, 54500, 52975, 52275, 50925, 50600, 50375, 50575, 50575, 52925, 
28, 49275, 46675, 47550, 43350, 42578, 44747, 46025, 46664, 47986, 50050, 
29, 52175, 48850, 49500, 48776, 49199, 50075, 52050, 52525, 54025, 52275, 
30, 43762, 42438, 40625, 41025, 42375, 47250, 46900, 45525, 46725, 45501, 
31, 43650, 45125, 44075, 43800, 42550, 43925, 44150, 44275, 44575, 44050, 
32, 46575, 50225, 47925, 45975, 45875, 47450, 47075, 44575, 45525, 44979, 
33, 48775, 45475, 44500, 43475, 43900, 43975, 44650, 47250, 47150, 49725, 
34, 54075, 51000, 48375, 47150, 47975, 48325, 48500, 48350, 48675, 50475, 
35, 48927, 48698, 47200, 47725, 49425, 48000, 49025, 47950, 49400, 49575, 
36, 49075, 45775, 43675, 43175, 42900, 40450, 43715, 45885, 47092, 46295, 
37, 42975, 41925, 43700, 44050, 42300, 43145, 42280, 41125, 42075, 42500, 
38, 43550, 42850, 42600, 42550, 42025, 40700, 42650, 42600, 42625, 43125, 
39, 49925, 47475, 49150, 46550, 44307, 44268, 45975, 47050, 49498, 46952, 
40, 51561, 51239, 48100, 45125, 44775, 44725, 41825, 48750, 50975, 51100, 
41, 52975, 50525, 49449, 47526, 46328, 46322, 46502, 45973, 45925, 46325, 
42, 49326, 48674, 47600, 46875, 46875, 44575, 41347, 47178, 47325, 49425, 
43, 55125, 51925, 47800, 44426, 47627, 46472, 45217, 45508, 46089, 47111, 
44, 53300, 53400, 52750, 52125, 50000, 49925, 49550, 49375, 50108, 51342, 
45, 54950, 53475, 52808, 48917, 49291, 47934, 48775, 49150, 47675, 49525, 
46, 48920, 48105, 48300, 48325, 48125, 48150, 48175, 48100, 45675, 47825, 
47, 45825, 44445, 40730, 39319, 41731, 45475, 43136, 44939, 42750, 44540, 
48, 40975, 42775, 42569, 42887, 44094, 42800, 40600, 43050, 43275, 45749, 
49, 46900, 45350, 44525, 44200, 44175, 43078, 41322, 47525, 47675, 47350, 
50, 45775, 45225, 47350, 45375, 45125, 45350, 45125, 45625, 47750, 45075, 
51, 53825, 53075, 49625, 46975, 48875, 46525, 49339, 49361, 48021, 48054, 
52, 46405, 43025, 42875, 43425, 44960, 43650, 40590, 42500, 42875, 45981, 
