num_pings, value1, value2, value3, value4, value5, value6, value7, value8, value9, value10, 
1, 5445, 5774, 5099, 5478, 5213, 5208, 5598, 5563, 5417, 5990, 
2, 14458, 16059, 16138, 14664, 14018, 13995, 14253, 14542, 14537, 14432, 
3, 24574, 24827, 24928, 25146, 24549, 24302, 24933, 25132, 25173, 25311, 
4, 31616, 31996, 32072, 31600, 31805, 31703, 31619, 31853, 30895, 28340, 
5, 38945, 39035, 36664, 36265, 36385, 36376, 36446, 35368, 35615, 35919, 
6, 41045, 42822, 43260, 43128, 43105, 42521, 42805, 42583, 42878, 42189, 
7, 51216, 48432, 48101, 47982, 47355, 47317, 47481, 47246, 47615, 46378, 
8, 52733, 51853, 51849, 52359, 51992, 51889, 51736, 51373, 51963, 52148, 
9, 61353, 56189, 56045, 55853, 55616, 55638, 55083, 55189, 55042, 54857, 
10, 64075, 64444, 63954, 64197, 63710, 63146, 63582, 64015, 64428, 64589, 
11, 69846, 65361, 65570, 77395, 77908, 77321, 77579, 77523, 77419, 77457, 
12, 73735, 72650, 72773, 72505, 72337, 71908, 72060, 72066, 72096, 69529, 
13, 76252, 75534, 74458, 74252, 73938, 73693, 73863, 73870, 74429, 74766, 
14, 74179, 73315, 73051, 74387, 73476, 72924, 72180, 72059, 72264, 72558, 
15, 83614, 81704, 82537, 76327, 80884, 80946, 81422, 81364, 82269, 82832, 
16, 84800, 85639, 83156, 83327, 83089, 76079, 70142, 79448, 80837, 80478, 
17, 86950, 88101, 88090, 87446, 87922, 88106, 87950, 87389, 88116, 87656, 
18, 93046, 91824, 89173, 89421, 89529, 89444, 88982, 88254, 88139, 87618, 
19, 69381, 70997, 71254, 70852, 68316, 71439, 71282, 71895, 71303, 71337, 
20, 89200, 86828, 85426, 88025, 82808, 81790, 84326, 88018, 87621, 89411, 
21, 100660, 99324, 81351, 82159, 81508, 81425, 79399, 80446, 81455, 81904, 
22, 104916, 100287, 94483, 99981, 99752, 99461, 99298, 99322, 99240, 99297, 
23, 95390, 94453, 97886, 98530, 84602, 87857, 96270, 96046, 96733, 96638, 
24, 111541, 95132, 90206, 92095, 94420, 92427, 89075, 91540, 93769, 94194, 
25, 100321, 85224, 84162, 83957, 83214, 82596, 81818, 82628, 83464, 81724, 
26, 124286, 94860, 86841, 86921, 86788, 97440, 97262, 97339, 97802, 99220, 
27, 106026, 87512, 88927, 88927, 89232, 89356, 88535, 88325, 88340, 89648, 
28, 116756, 91535, 91565, 91725, 90973, 90720, 90609, 90691, 90514, 90015, 
29, 112771, 109565, 105350, 104357, 104681, 105029, 105056, 103447, 105290, 105408, 
30, 109599, 106596, 105777, 104926, 105266, 104999, 105322, 105563, 105059, 104422, 
31, 115887, 102781, 101839, 100825, 96517, 88381, 87195, 87300, 87192, 86973, 
32, 110135, 106955, 106585, 106933, 106955, 95619, 80838, 97509, 100932, 100808, 
33, 122604, 106282, 106450, 105918, 95991, 87591, 86777, 87814, 88130, 87433, 
34, 113152, 114054, 112479, 110903, 111033, 109075, 109031, 109259, 109006, 109284, 
35, 119811, 108790, 107798, 106090, 105333, 105917, 102526, 109516, 110567, 109950, 
36, 113689, 106618, 104164, 103237, 102888, 102028, 101330, 103358, 100953, 101528, 
37, 116003, 104337, 88161, 87914, 88135, 88542, 88178, 88933, 88747, 88891, 
38, 123015, 112634, 106078, 75759, 76559, 76676, 76636, 76605, 76894, 76569, 
39, 107186, 74696, 78434, 78148, 78300, 78380, 79302, 79365, 79672, 80747, 
40, 84198, 82682, 82680, 86372, 88834, 85787, 85116, 85388, 83271, 83072, 
41, 127177, 108961, 82545, 79952, 79309, 79233, 79023, 79630, 102367, 106462, 
42, 104013, 88704, 79685, 80486, 80306, 80564, 80522, 80349, 89944, 94797, 
43, 123928, 108778, 107347, 106952, 104758, 106795, 106300, 104496, 101421, 102059, 
44, 94805, 80807, 80216, 79821, 80020, 79668, 79881, 79331, 79805, 91565, 
45, 108551, 108075, 105277, 102732, 102665, 104063, 106305, 106187, 105669, 105258, 
46, 121548, 104818, 102776, 101791, 102715, 102712, 102516, 102981, 102784, 120536, 
47, 104285, 89909, 91350, 97798, 98118, 97979, 98185, 98182, 97536, 97855, 
48, 115618, 105315, 105870, 105615, 99070, 100603, 99733, 99340, 98405, 103956, 
49, 106025, 102481, 98949, 98599, 97920, 97719, 97539, 96833, 96239, 96282, 
50, 113011, 92669, 92023, 91809, 89678, 88979, 87336, 87973, 85435, 85044, 
51, 93686, 90901, 89819, 91455, 91329, 91367, 90948, 90637, 90752, 90804, 
52, 123041, 108582, 109064, 106420, 99287, 99873, 100304, 100984, 99307, 99102, 
53, 105599, 101542, 102377, 103909, 105839, 104484, 102882, 102167, 102411, 102666, 
54, 118577, 107100, 105565, 102446, 100178, 99753, 99418, 99142, 99259, 99364, 
55, 120025, 102521, 102265, 102261, 97222, 93788, 91316, 88366, 89297, 93312, 
56, 109873, 83141, 78573, 82032, 81865, 81549, 81191, 78851, 78917, 78903, 
57, 111229, 102721, 101778, 102437, 102995, 89013, 76279, 76936, 75995, 76773, 
58, 107334, 102427, 91151, 87422, 85874, 84747, 84149, 85322, 96313, 103755, 
59, 126943, 93421, 90880, 89467, 91196, 87880, 90606, 90864, 90950, 91909, 
60, 130856, 110140, 103249, 101832, 99280, 90536, 89812, 88218, 88431, 96622, 
61, 128331, 108112, 95598, 102310, 101012, 101172, 103125, 93795, 86646, 85722, 
62, 124495, 107943, 111415, 107729, 108740, 108328, 105519, 102921, 104236, 104017, 
63, 106448, 89303, 90380, 90761, 94153, 97535, 93605, 96529, 97175, 94867, 
64, 119715, 103088, 90356, 89202, 88266, 88075, 92636, 97900, 98083, 97297, 
